% # columns=["iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=558952, Fri Jun  5 09:05:24 2015
1 14 9.43931774361 0 0 9.4079049719 9.4085485497 9.42935185307 9.45136663444 9.44045858667 9.44287724026 9.41045238171 9.41368780768 9.41955260025 9.45833368052 9.43903744008 9.40658663981 9.42377288671 9.43479238569 9.46331351176 9.41164949283 9.4141687949 9.42019839767 9.44833222619 9.47378530413 9.41785822642 9.46895808983 9.44767593773 9.41541843836 9.43877837726 9.42632466475 9.41752609583 9.4380901759 9.44281516552 9.44620533787
2 28 9.06834864503 0 0 9.00339069557 9.01873205544 9.06090810714 9.01891437995 9.0709160457 9.03996998012 9.00867506497 9.00546836014 8.9916914992 9.06835214295 9.05587633135 9.03285253525 9.04610208169 9.06581815231 9.09557824704 9.04317998132 8.98107866595 9.1127244645 9.07268755851 9.11713883387 9.07105325892 9.10085519503 9.03927072419 9.00405394342 9.08077786411 9.04044148009 9.09724745092 9.06602913239 9.02730364448 9.08521386625
3 42 8.74931646313 0 0 8.69122212554 8.67433085321 8.64466005804 8.72804096516 8.74699575113 8.72500442956 8.70567120676 8.75109604474 8.61534830266 8.68346194051 8.74036931803 8.71724177686 8.72015891329 8.73216811982 8.75505593966 8.70867280758 8.65997869128 8.76871960447 8.77032958581 8.79862455242 8.76475544915 8.75731573175 8.75782623082 8.71013461533 8.77538655166 8.72607478486 8.76849179287 8.75214730945 8.76486289447 8.77259458389
4 56 8.61913932526 0 0 8.56754035113 8.48122453348 8.4902231787 8.58888248527 8.63638844189 8.54912788719 8.590368265 8.57332207794 8.45822042924 8.5765830715 8.60590598789 8.60053093379 8.58846577833 8.60614887059 8.62642990525 8.62805139335 8.53969612473 8.63801262082 8.54543645383 8.72462112679 8.62272797889 8.65632780629 8.63099217699 8.54290562944 8.67819155894 8.63744502996 8.6470510134 8.58124443547 8.63755102695 8.62805840611
5 70 8.43583345094 0 0 8.42705814181 8.28620834418 8.27548675582 8.42765796385 8.43994789988 8.33714461284 8.35015906257 8.3770907726 8.27195825929 8.33480833047 8.40213794947 8.40111431793 8.36919856724 8.43237438393 8.42432619055 8.42425878331 8.367022175 8.40690595723 8.3484083614 8.5354894246 8.45645390681 8.49412629788 8.43269927808 8.37456555207 8.47989973962 8.47399806634 8.47288322112 8.3996518922 8.47925201034 8.46055416693
6 84 8.26412411144 0 0 8.22446804624 8.11840825189 8.11587847645 8.26920981049 8.2621547017 8.17648641583 8.19217511199 8.23230724736 8.08441462316 8.17646996715 8.24234921744 8.23531260373 8.17784871289 8.26504162071 8.27594032844 8.24689839961 8.13042135552 8.24725112549 8.15324267712 8.37823977227 8.27963509442 8.35081216756 8.27446899184 8.16018380363 8.30506401107 8.27695619691 8.28478147427 8.21506292018 8.29287901154 8.31118150309
7 98 8.10340109582 0 0 8.03366228849 7.96633369298 7.89555602931 8.08848334001 8.15310487517 8.00544335708 8.06745414053 8.07991482292 7.86379114985 8.04914646098 8.0566873651 8.04955943443 7.94645449594 8.11415319869 8.09914383932 8.11388656307 7.98471194481 8.06564757861 8.00524794857 8.20660954438 8.11798623612 8.18494614467 8.10923102608 8.02638161224 8.17819770686 8.11866542728 8.12264455355 8.06339110968 8.12149446334 8.1850968873
8 112 7.91810819871 0 0 7.81101433578 7.78065427047 7.68438171963 7.92122734321 8.00319009542 7.80700297629 7.90212224618 7.90573569235 7.60700999589 7.85888910182 7.89269290612 7.86402875694 7.75114234919 7.94186760713 7.90663458411 7.90436936873 7.82783918285 7.89741578674 7.80734713678 7.96653641529 7.91531195438 7.97365008839 7.8967725065 7.84068607283 8.02435619465 7.93444864463 7.91708065401 7.88975591559 7.9304034689 8.02072600016
9 126 7.81038275951 0 0 7.70550745257 7.65779086015 7.54189700161 7.82240808056 7.91330870853 7.70227760311 7.78840063423 7.74523807803 7.51022117382 7.77330523014 7.80969361023 7.75036543234 7.64201409102 7.81152803078 7.80964065302 7.84240324264 7.70369773511 7.77808350672 7.72172161148 7.83119103036 7.81122080888 7.86040747751 7.79251788564 7.73264446849 7.8894174155 7.79043469796 7.7977805953 7.80345887512 7.77117946369 7.9151657797
10 140 7.62717760954 0 0 7.51673647143 7.50231604244 7.37489268034 7.67184754131 7.72198814012 7.51503157274 7.60556592288 7.55973189195 7.33873121166 7.57855538526 7.69702292789 7.56679731988 7.46890900821 7.65120395853 7.61486577524 7.63948022777 7.48915244595 7.59291171475 7.54557765731 7.60817612327 7.56044461019 7.72986371719 7.60363593263 7.53031479394 7.7350105813 7.59832607697 7.58350518852 7.59998487931 7.54974358467 7.68165171424
