%  columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=558952, Fri Jun  5 09:05:24 2015
1 14 9.43931774361 1.0000483345 1.0 1.0 1.00000166667 1.00000333334 1.00000500001 1.00000666669 1.00000833337 1.00001000005 1.00001166673 1.00001333342 1.00001500011 1.00001666681 1.0000183335 1.0000200002 1.0000216669 1.00002333361 1.00002500031 1.00002666702 1.00002833373 1.00003000045 1.00003166717 1.00003333389 1.00003500061 1.00003666734 1.00003833407 1.0000400008 1.00004166753 1.00004333427 1.00004500101 1.00004666776 1.0000483345
2 28 9.06834864503 1.03401964763 0.961971823334 0.961971823334 0.965045635612 0.978067502023 0.986294464058 0.989901434064 0.9953076984 0.998178876274 1.00071946619 1.00072117028 1.00072262399 1.00072550686 1.0007302118 1.00073167648 1.00073341977 1.00073551154 1.0007379841 1.00074066325 1.00074216824 1.00074507459 1.0007477515 1.0007483585 1.0007503014 1.00075499449 1.00165904781 1.00286457756 1.0053512954 1.00703780255 1.01137614997 1.02704602939 1.03401964763
3 42 8.74931646313 1.04194554321 0.957732972216 0.957732972216 0.961283899088 0.96571037076 0.970028017449 0.980623403176 0.982898525806 0.987654011557 0.990658628846 0.993197397204 0.994912894248 0.995924399028 0.998455830597 0.999789148029 1.00066410293 1.0014455533 1.00145107628 1.00151769628 1.00161219044 1.00172260101 1.00188123762 1.00233378246 1.00335163224 1.00491748851 1.00610400666 1.00765991572 1.01053666818 1.01333468206 1.02536823641 1.03167715631 1.04194554321
4 56 8.61913932526 1.04878382617 0.955639852343 0.955639852343 0.955847964903 0.962415737912 0.963733587372 0.969787340691 0.979047317038 0.982301558871 0.986573130464 0.988140945917 0.990824670436 0.991531163478 0.993702362667 0.997831352525 0.999192024151 0.999705883295 1.00088339035 1.00146072931 1.00171783408 1.00216562072 1.00445237365 1.00485162048 1.00693932791 1.0071134057 1.01004573687 1.01205302553 1.01575542693 1.02340573751 1.02839106082 1.04008653206 1.04878382617
5 70 8.43583345094 1.06336309336 0.945496665294 0.945496665294 0.951319082003 0.958720706373 0.9626910594 0.965736091965 0.968546100643 0.978057674567 0.981195575171 0.984074450219 0.986641233588 0.988942465328 0.991534719249 0.992794267155 0.99388361953 0.99723172863 0.999860793494 1.0014358142 1.00247082015 1.00407040394 1.00485979446 1.00651708035 1.0074275873 1.01155506152 1.01323016321 1.01518038708 1.02289852514 1.02764727843 1.03837024629 1.04350428948 1.06336309336
6 84 8.26412411144 1.07906083459 0.940591893116 0.940591893116 0.947004806323 0.956534031398 0.958127207045 0.962323829895 0.966045760445 0.968757175636 0.976294053899 0.982842327268 0.98398255532 0.985726962838 0.990881219009 0.991397529432 0.994555381588 0.995613375002 0.997616643664 0.998446570569 1.00091304268 1.00368439459 1.0063178589 1.00803322661 1.01120534592 1.01238364924 1.01450565205 1.01471203559 1.02015725934 1.02693710737 1.03833512346 1.04582424949 1.07906083459
7 98 8.10340109582 1.09075648899 0.931918889991 0.931918889991 0.939650934111 0.942870242289 0.957493606041 0.958917547876 0.96661710087 0.972223454908 0.973246591061 0.97826142381 0.984240711865 0.985491334267 0.98691251039 0.989313876562 0.990727628386 0.994514672771 0.995993429174 0.998878087377 1.00264286164 1.00358789787 1.00832119979 1.00937181367 1.01103083581 1.0135057535 1.01650074032 1.01679569239 1.02575906889 1.03152979711 1.04442323998 1.0462890775 1.09075648899
8 112 7.91810819871 1.09921118743 0.915638250356 0.915638250356 0.936823668926 0.941854268426 0.95503822766 0.959447302396 0.963589803871 0.966295733578 0.972193275301 0.973785473463 0.97717663946 0.981303412511 0.98434243948 0.988680718721 0.990590923229 0.993558722307 0.996400155127 0.998847537291 1.00279903516 1.00444984259 1.00840677225 1.00985953174 1.01141215338 1.0130959124 1.01751391513 1.02309076303 1.03334523767 1.03714958752 1.04480126149 1.05397223941 1.09921118743
9 126 7.81038275951 1.09852099974 0.912865879917 0.912865879917 0.922710969442 0.939832669233 0.947379831295 0.957212223416 0.960019271533 0.964217410383 0.968375470099 0.971932012109 0.976645870286 0.979861958503 0.983155746905 0.987139112737 0.990718797056 0.993957857311 0.996966939079 0.997465621433 1.00376411755 1.00436549656 1.00546396002 1.00926078847 1.01314743589 1.01490702458 1.02060461845 1.02708276463 1.03430627956 1.04115036332 1.04697566758 1.06099542014 1.09852099974
10 140 7.62717760954 1.10424531118 0.901662609422 0.901662609422 0.920335116462 0.940159234768 0.945549725585 0.95253893403 0.955078545359 0.96248645783 0.966417500681 0.967513460167 0.973596252524 0.976583637065 0.980202204042 0.985556787777 0.989029205773 0.991239628697 0.993661459562 0.997762854878 1.00213992163 1.00341028429 1.00532880689 1.00882437952 1.01057962779 1.01285092686 1.02389783182 1.03112176949 1.04044668378 1.04750000202 1.0577932571 1.06207511479 1.10424531118
11 154 7.53999970376 1.10263584198 0.89379852709 0.89379852709 0.915801039056 0.932395781432 0.942218909219 0.949041130246 0.954215667729 0.960178900922 0.965384291125 0.969286177172 0.972447864813 0.975067618993 0.978024111586 0.982260362863 0.98507547622 0.992314000553 0.994459394282 0.996391059399 1.00084760101 1.00399627999 1.00750535141 1.0106725763 1.01323839454 1.01830694149 1.02321995241 1.02643203719 1.04181688609 1.04980429678 1.06006332443 1.07399837635 1.10263584198
12 168 7.26885942479 1.10621962467 0.886829768742 0.886829768742 0.907056889025 0.927116420399 0.941132202741 0.945335928449 0.952222973362 0.95628711776 0.960572059675 0.967355645248 0.970946060767 0.973220602064 0.979950487464 0.981022053152 0.986900471039 0.988110109076 0.993772577839 0.995150216309 0.996270712342 1.00424178231 1.004341985 1.00882420057 1.0108507693 1.01722034103 1.0289559473 1.04025563945 1.04516132738 1.05001264994 1.06074827271 1.08586237898 1.10621962467
13 182 7.02216128579 1.10521855975 0.888194646565 0.888194646565 0.906408096638 0.919555613793 0.933201958755 0.942758692829 0.948562613857 0.951540812213 0.961515214253 0.968814455378 0.9701735579 0.973710653851 0.978201144914 0.980523071844 0.984025279203 0.986419408385 0.993140772996 0.995488086476 0.999746581369 1.00251347481 1.00563286747 1.00749755295 1.01357468927 1.01793066717 1.02935885485 1.03884618028 1.04802518022 1.05376727835 1.06120230337 1.09432133656 1.10521855975
14 196 6.85648705704 1.11153873575 0.886033259496 0.886033259496 0.907400956251 0.918041204668 0.932172258864 0.94088251831 0.944849846879 0.950216517225 0.959934174416 0.963853415493 0.968225021956 0.970699617171 0.972571746604 0.978772085319 0.983077112931 0.987512614054 0.994599244569 0.995722999979 0.997055005267 1.00015151476 1.00684497136 1.01000568249 1.0142551708 1.01666162823 1.02725841343 1.03797558342 1.04895520962 1.06053121573 1.06533685433 1.09280382459 1.11153873575
15 210 6.68680775641 1.1218201802 0.878099595727 0.878099595727 0.903169959195 0.918812400967 0.929670195057 0.93840011693 0.942641252746 0.949280874512 0.955613311861 0.960362652374 0.967164688675 0.971394198257 0.973239832367 0.977440047633 0.983242358086 0.986413918839 0.989726070419 0.99459382432 0.998572252116 1.0013692047 1.00481429599 1.00747971491 1.01331715518 1.01900978142 1.03095625161 1.04402761358 1.0540996032 1.05994360085 1.06550077346 1.09367887424 1.1218201802
