% # iter+eval+sigma+0+fitness+xbest, seed=190360, Sun Mar 22 16:15:38 2015
1 8 0.0912167999839 0 34184.7065699 -6.91007727778 0.181151071369 0.0104703321631 -0.0131608598345 -0.0322243798495
2 16 0.0825414057237 0 14318.8191779 10.7576617432 0.00766738665466 -0.0637581932178 0.0839738359128 0.0550235472624
3 24 0.0821098044525 0 12066.7783928 38.9735200079 -0.0379226928865 0.0182588556653 -0.0691811075724 0.0631688296557
4 32 0.0709803933098 0 8574.40216121 76.7645272413 0.0454901548522 -0.0154541061938 0.00432492147842 -0.018834037966
5 40 0.0664094562231 0 13571.6517087 32.6487093421 -0.0336606510031 0.0637814082942 0.057523069746 -0.063211569068
6 48 0.0628396205973 0 16222.7866506 6.79268469495 -0.0270612324142 0.103481090844 0.0687709752825 0.00255980112569
7 56 0.0588140590334 0 8836.73806512 57.1128650655 0.0645126850663 0.0275571183639 -0.00640482442367 -0.0247498611361
8 64 0.0622241387794 0 3505.42585951 -26.5167212763 0.0501179210932 -0.00199108329745 0.00918241567418 0.014219780844
9 72 0.0620708553243 0 4097.73441048 2.68902338509 -0.0247087913388 0.0363034080055 0.0463227003258 -0.00403102914885
10 80 0.0550081664781 0 3379.27536853 20.5216623679 0.0302951989954 -0.02400228349 0.0375008115935 -0.00761033357421
11 88 0.0485244636581 0 2919.38688493 -20.9257535691 0.00283610466567 -0.0317053397458 -0.0243544852716 -0.0295818645725
12 96 0.0432127412862 0 2659.07892345 -30.748319639 0.00364325615194 -0.0169729109306 -0.0267181194551 -0.0264274258066
13 104 0.0361704893904 0 802.974887935 -1.91721389287 -0.00135766384837 0.00563631052464 0.00926506826782 -0.0260738651021
14 112 0.0323901270406 0 784.188537454 11.4910909004 0.00544643551208 0.00124147635395 0.0245676935947 -0.00416735833381
15 120 0.0298674035595 0 1568.67577841 7.55423719244 0.016338463275 -0.00436656769528 -0.00859068640671 -0.0339381362228
16 128 0.0276582067148 0 1157.36351079 9.18191372748 0.0235594652109 -0.00890769793863 -0.0140336535496 -0.0155472523475
17 136 0.0243506421199 0 480.806560786 -8.37164478053 -0.0114411730954 -0.00304413015144 0.0071068723128 -0.0148339920522
18 144 0.0207399968731 0 318.020912863 -4.17969521439 0.00867661249662 -0.00344993198336 -0.0101274110952 -0.0105262039777
19 152 0.0170506718078 0 162.97333391 -6.45777402741 0.00704247089752 0.00243753880046 0.00574520361767 -0.00572058844581
20 160 0.0141743725566 0 57.0239895422 -1.23787272716 0.00145348149534 -0.00239153709367 -0.00664061471425 0.00188728342937
21 168 0.0113161215511 0 103.640106328 6.39427383964 -0.00377676800656 0.00227215705179 0.000960132371467 -0.00651189987464
22 176 0.0101199259755 0 36.9784602283 -1.31813023507 0.00147083342908 -0.00405648899787 0.0038638123434 -0.00130134281444
23 184 0.00907239121972 0 19.0599052182 -1.56007545485 -0.000902715613853 0.0014334409558 0.00360385908148 -0.000876710363189
24 192 0.00813471140029 0 48.1072718026 -1.03455387316 -0.00457580033285 -0.00344657844973 0.00115390423256 -0.00359007289786
25 200 0.00742726597761 0 45.1559477349 2.51007825808 -0.000190880709119 -0.00536419750441 -0.00163350156479 0.00271589344408
26 208 0.00673469862163 0 36.7641590996 4.77058745235 0.0013445870508 -0.00193776832065 -0.00181684104903 -0.00226757197459
27 216 0.00595367044227 0 14.1977359409 -2.18811929486 0.00209262944212 -0.00218434397932 -0.000439911769163 -0.000256692278329
28 224 0.00501795670144 0 21.567469471 1.07169105672 -0.000519597919292 -0.00338540734828 0.00271403944366 -0.00114977073221
