%  columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=190360, Sun Mar 22 16:15:38 2015
0 0 0.0 0 0 0.0 1 1 1 1 1
1 8 -0.0430697430233 -0.00599341166339 0.0604700231865 0.0647827946959 1 1 1 1 1
2 16 -0.0623259521405 -0.021891197991 0.00586511427101 0.101487177012 1 1 1 1 1
3 24 -0.0952099763589 -0.0360085502244 0.0266241558878 0.115103079885 1 1 1 1 1
4 32 -0.0977979693712 -0.00650802924201 0.0378073541846 0.124331009 0.915863568124 0.955290565398 0.96345804285 1.00961314402 1.14063305201
5 40 -0.0983809268587 -0.00893511364868 0.00177571390632 0.169723840854 0.915863568124 0.955290565398 0.96345804285 1.00961314402 1.14063305201
6 48 -0.165912312987 -0.00331359750235 0.0629587604394 0.221068910215 0.832778862509 0.951860795157 0.987527450706 1.06104704048 1.13991627096
7 56 -0.173876249529 -0.00913422484088 0.0325516608473 0.302377056059 0.832778862509 0.951860795157 0.987527450706 1.06104704048 1.13991627096
8 64 -0.193881378079 -0.024899457928 0.00652547257056 0.340500978381 0.78179234767 0.898994515315 0.983796091991 1.09242635297 1.19136875034
9 72 -0.155310324272 -0.0167070321557 0.0388057521845 0.314414476776 0.78179234767 0.898994515315 0.983796091991 1.09242635297 1.19136875034
10 80 -0.141055649054 -0.0181093413787 0.0336597554793 0.280738330914 0.830358808994 0.919452906343 0.981976489835 1.05766988067 1.17565607143
11 88 -0.0946701356018 -0.00775612747309 0.0460597231917 0.264020383539 0.830358808994 0.919452906343 0.981976489835 1.05766988067 1.17565607143
12 96 -0.0951784309413 -0.00966574851919 0.0311469660871 0.238300320851 0.860842968922 0.947926653049 0.976373665084 1.05325645314 1.13917942105
13 104 -0.116029646696 -0.0466162919264 0.00197304334657 0.256120274384 0.860842968922 0.947926653049 0.976373665084 1.05325645314 1.13917942105
14 112 -0.0871496900237 -0.00804567877087 0.0101775766959 0.312168125382 0.807968602831 0.943466493248 0.969414978699 1.06360853764 1.17729740962
15 120 -0.0873787874415 -0.0187193937326 0.0271260174335 0.251420696186 0.807968602831 0.943466493248 0.969414978699 1.06360853764 1.17729740962
16 128 -0.0879929618485 -0.0213534181814 0.0318638362173 0.241869201734 0.819011068698 0.954179798827 0.975279115054 1.07884978248 1.14178613384
17 136 -0.126418793246 -0.0118624181709 0.0503360850541 0.285179268349 0.819011068698 0.954179798827 0.975279115054 1.07884978248 1.14178613384
18 144 -0.110333696574 -0.00994102251422 0.00419605844005 0.258838444438 0.843712394238 0.95757349426 0.980887786462 1.02425263037 1.16617670121
19 152 -0.0990938099259 -0.00644655833526 0.00872329898395 0.278828377656 0.843712394238 0.95757349426 0.980887786462 1.02425263037 1.16617670121
20 160 -0.116666923777 -0.0742629477465 0.0166770573621 0.289924136468 0.839984836361 0.943208819674 0.995581783487 1.02026660539 1.17160384239
21 168 -0.168663212234 -0.00335814573048 0.00294119306323 0.266309289302 0.839984836361 0.943208819674 0.995581783487 1.02026660539 1.17160384239
22 176 -0.151419072733 -0.043653220181 0.01309181337 0.277425948434 0.812866944231 0.938382315793 0.990805513613 1.01976353224 1.19877968489
23 184 -0.126250434177 -0.00938452567879 0.0178300005835 0.282190180852 0.812866944231 0.938382315793 0.990805513613 1.01976353224 1.19877968489
24 192 -0.148762668658 -0.0344342200216 0.014975169956 0.314407145634 0.797627756406 0.929928854377 1.00726662451 1.03301174799 1.19051373939
25 200 -0.180066613921 -0.0346309077418 0.0026747125193 0.316567393834 0.797627756406 0.929928854377 1.00726662451 1.03301174799 1.19051373939
26 208 -0.212812532234 -0.00113480105846 0.0119009881853 0.340784584576 0.782990362919 0.928641894909 0.966291271542 1.06657737789 1.20550578519
27 216 -0.223368682985 -0.00604282081479 0.0134320701999 0.328672141122 0.782990362919 0.928641894909 0.966291271542 1.06657737789 1.20550578519
28 224 -0.243345999621 -0.0196646129417 0.00956499626237 0.316714118009 0.794922543119 0.910269946858 1.00180903409 1.04328663244 1.20309535619
29 232 -0.212192448003 -0.00436703791489 0.0156685563774 0.232622957054 0.794922543119 0.910269946858 1.00180903409 1.04328663244 1.20309535619
30 240 -0.230055009821 -0.0105191069314 0.00627208768562 0.193540300893 0.832241053377 0.939103946711 0.986965368041 1.05009983238 1.16131318372
31 248 -0.208096011092 -0.00148595770328 0.00472296637248 0.196765036553 0.832241053377 0.939103946711 0.986965368041 1.05009983238 1.16131318372
