% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=190360, Sun Mar 22 16:15:38 2015
23 184 0.00907239121972 1.60193013028 19.0599052182 1.9059905218175238e+01 172.65662406 237.186765259   
24 192 0.00813471140029 1.66275905928 19.0599052182 4.8107271802594767e+01 174.175878881 214.138779154   
25 200 0.00742726597761 1.63167560745 19.0599052182 4.5155947734904949e+01 136.235947856 196.593224736   
26 208 0.00673469862163 1.62339978161 19.0599052182 3.6764159099603141e+01 103.026021054 132.088305957   
27 216 0.00595367044227 1.6503258757 14.1977359409 1.4197735940936660e+01 118.666847059 196.698003336   
28 224 0.00501795670144 1.69721914456 14.1977359409 2.1567469470986506e+01 54.4053265112 144.509131528   
29 232 0.00458274113247 1.63859343805 14.1977359409 2.0333100158351471e+01 42.341551185 69.1948777291   
30 240 0.00400474480867 1.5747445059 14.1977359409 2.2390051319530713e+01 40.5075644962 46.9520768358   
31 248 0.00396735720906 1.55640491642 9.07397241119 9.0739724111864000e+00 26.8886182408 33.5040808832   
32 256 0.0039062764096 1.62170734866 4.31525348269 4.3152534826914959e+00 17.2431778029 27.8811511938   
33 264 0.00376571635545 1.70648339803 4.31525348269 5.3106046482165414e+00 21.4865036862 51.3511038723   
34 272 0.00387331299838 1.58817958799 3.58791126972 3.5879112697238611e+00 14.4731061223 30.9995634816   
35 280 0.00318514834348 1.65000460706 3.58791126972 5.2594887804371853e+00 21.1454420583 37.1035251538   
36 288 0.00261448143964 1.65526971068 3.58791126972 6.8932638521908149e+00 13.4561066909 22.3929623859   
37 296 0.0023316146484 1.57305217751 3.58791126972 3.7417919056770597e+00 11.5284333899 18.3194829997   
38 304 0.00222903570329 1.65850392992 0.926706672478 9.2670667247831651e-01 4.4644535107 15.147723721   
39 312 0.00216367125376 1.64923974727 0.926706672478 1.1588640466074791e+00 4.74412215077 6.51162039266   
40 320 0.00204557442704 1.59418424056 0.925618959579 9.2561895957867224e-01 3.93016530242 7.92989188643   
41 328 0.00180598052634 1.62461438094 0.909631638339 9.0963163833864069e-01 4.46018654309 5.05745634372   
42 336 0.00171290471012 1.58046484788 0.669862131238 6.6986213123794647e-01 2.38691484699 4.58409148425   
43 344 0.0014628458736 1.56221376954 0.189092938386 1.8909293838616781e-01 1.73069055964 3.81270261645   
44 352 0.00116383957258 1.68696520661 0.189092938386 3.8330336638834833e-01 1.42840963418 2.70270365245   
45 360 0.0010452235938 1.67479742986 0.117282736252 1.1728273625235368e-01 0.875147952395 1.44541625869   
46 368 0.000872136087625 1.67070293043 0.117282736252 1.7532971816392229e-01 0.393612123157 0.864461136094   
47 376 0.000744977982504 1.65487476188 0.0732345665689 7.3234566568869439e-02 0.255857685641 0.979647870956   
48 384 0.00066328275124 1.63223523055 0.0266299850754 2.6629985075424110e-02 0.163204305303 0.303417114458   
49 392 0.000515180019844 1.64817620223 0.0266299850754 1.1741323034579484e-01 0.188463012141 0.405720591014   
50 400 0.00040996838607 1.71486130249 0.0219959815062 2.1995981506187538e-02 0.108987627641 0.353360858398   
51 408 0.000376336211698 1.68441392202 0.0219959815062 2.3636229816787212e-02 0.0286926046166 0.115288350712   
52 416 0.000355410230979 1.72316975916 0.0219959815062 2.2226407680681896e-02 0.0429607338666 0.113439516477   
53 424 0.000315453421382 1.75230251674 0.00502433049324 5.0243304932397446e-03 0.0914647793772 0.16608690367   
54 432 0.000289605454756 1.74085847489 0.00502433049324 7.9022869914279967e-03 0.0265015650462 0.0723491274599   
55 440 0.000260532927592 1.75550455097 0.00502433049324 5.6401897809366603e-03 0.0179231616645 0.0413154415211   
56 448 0.000222053548309 1.71291722216 0.00225803446321 2.2580344632141380e-03 0.0151711446662 0.031963458457   
57 456 0.000200622646915 1.64526736035 0.00225803446321 5.0425699734610507e-03 0.00859062021261 0.0227063936588   
58 464 0.00017799167775 1.66967903354 0.00225803446321 4.3383268796364201e-03 0.01089954122 0.0344043360159   
59 472 0.000156955160725 1.64648027094 0.00153647008611 1.5364700861148130e-03 0.00863432027383 0.0159683359045   
60 480 0.000131706526652 1.7293922448 0.00153647008611 2.3571840672556980e-03 0.0113380509428 0.0180988298475   
61 488 0.000120284914352 1.71222233879 0.00052625875796 5.2625875795965082e-04 0.00387311661461 0.00605441828624   
62 496 0.000117657266276 1.79387492363 0.00052625875796 7.8921013126529056e-04 0.00255231253936 0.00660150976266   
63 504 0.000105850049571 1.89875629652 0.000485912342545 4.8591234254519703e-04 0.00319655842583 0.00567502527438   
64 512 8.68682279691e-05 1.8287104277 0.000124503727989 1.2450372798919427e-04 0.000920853351087 0.00137956734141   
65 520 8.05187805125e-05 1.79492569023 0.000124503727989 4.9718413752787962e-04 0.000878892433327 0.00157452743841   
66 528 7.40820451736e-05 1.86196745448 7.77486110807e-05 7.7748611080653881e-05 0.00115237726438 0.00208119081803   
67 536 6.56668069239e-05 1.72562724576 7.77486110807e-05 2.5964870939916692e-04 0.000518082583829 0.00142783584979   
68 544 5.77204635307e-05 1.80914370876 7.77486110807e-05 1.5799106745272687e-04 0.000572439205759 0.000859506648017   
69 552 4.91410102167e-05 1.76671546266 7.77486110807e-05 9.2170677485005589e-05 0.000345426065037 0.00155445515951   
70 560 4.30035794944e-05 1.80159161949 7.77486110807e-05 1.0445629223261586e-04 0.000301502742296 0.000706183887381   
71 568 3.70075378151e-05 1.77776869355 3.00002434628e-05 3.0000243462767007e-05 0.000144569942883 0.00057911103523   
72 576 3.80125307707e-05 1.62288774836 3.00002434628e-05 6.2464479914019227e-05 0.000178189005686 0.000419074136098   
73 584 3.30261484829e-05 1.68667370302 6.62232369093e-06 6.6223236909297240e-06 0.00017160473231 0.000371835753033   
74 592 2.9405668166e-05 1.72282989597 6.62232369093e-06 3.1077613604694711e-05 9.26740162843e-05 0.000201504014903   
75 600 2.54579320207e-05 1.74318010426 6.62232369093e-06 1.3101477290007293e-05 6.73524218149e-05 0.000113855777584   
76 608 2.21407798277e-05 1.75083958179 6.62232369093e-06 8.7509226731871137e-06 4.02728062891e-05 7.51693166337e-05   
77 616 1.9308755896e-05 1.64721701947 6.62232369093e-06 7.4847397515106766e-06 2.63911647646e-05 4.86158148274e-05   
78 624 1.65952331817e-05 1.67098028332 6.62232369093e-06 1.6470566230475166e-05 3.83512556696e-05 5.47381948475e-05   
79 632 1.57507839266e-05 1.61319109592 6.62232369093e-06 8.3591249923548138e-06 1.94279624515e-05 2.87542389698e-05   
80 640 1.50626513486e-05 1.73113263432 2.22548593149e-06 2.2254859314857501e-06 1.73007289951e-05 4.28723385746e-05   
81 648 1.33676656039e-05 1.77193253013 2.00638077561e-06 2.0063807756110904e-06 1.65041490782e-05 3.6767562588e-05   
82 656 1.22334394344e-05 1.65849640636 2.00638077561e-06 4.4328488060989033e-06 5.83784211136e-06 1.24677648155e-05   
83 664 1.10575197417e-05 1.73543150098 3.45614187091e-07 3.4561418709090943e-07 7.36160159427e-06 1.78954234785e-05   
84 672 9.85936180529e-06 1.6819585178 3.45614187091e-07 2.3587854835509303e-06 5.83313629588e-06 1.14768624063e-05   
85 680 9.00539420312e-06 1.63211402313 3.45614187091e-07 1.5718950275817439e-06 3.49586303458e-06 8.61396967243e-06   
86 688 7.91157266735e-06 1.62941789398 3.45614187091e-07 1.2226888525513248e-06 4.07078778593e-06 7.39856589646e-06   
87 696 7.00264737484e-06 1.59721502509 3.45614187091e-07 5.7906648817011236e-07 6.57309001346e-06 9.39700133982e-06   
88 704 5.77584944514e-06 1.61321609855 3.45614187091e-07 4.4174770268514030e-07 3.30877364847e-06 4.19578700893e-06   
89 712 4.89568699159e-06 1.66975854773 3.45614187091e-07 8.6463594540682220e-07 1.84915151526e-06 4.00185572589e-06   
90 720 4.53947270447e-06 1.64910847277 3.45614187091e-07 3.4706627181302036e-07 1.14011581132e-06 2.95100031949e-06   
91 728 3.79844308721e-06 1.63953398541 2.22378711087e-07 2.2237871108719949e-07 9.66820738039e-07 2.14668666481e-06   
92 736 3.43105200846e-06 1.56722618331 1.62594149468e-07 1.6259414946848068e-07 4.32273741595e-07 9.05266620976e-07   
93 744 3.43012653667e-06 1.49579601272 1.62594149468e-07 2.3743507897648253e-07 3.38172025929e-07 7.34236539021e-07   
94 752 3.44109238964e-06 1.44796306659 5.61728081077e-08 5.6172808107749898e-08 3.50208670193e-07 8.37363852927e-07   
95 760 3.53155568838e-06 1.53736597181 5.61728081077e-08 1.7376419767628838e-07 3.29102703395e-07 9.9755696043e-07   
96 768 3.22589978117e-06 1.63276799559 5.61728081077e-08 1.0482670856701231e-07 2.40046781844e-07 1.01524379836e-06   
97 776 2.87517490172e-06 1.6249039876 5.61728081077e-08 1.1951159842505348e-07 2.77003298089e-07 4.19480956659e-07   
98 784 2.41656751247e-06 1.61527466783 4.60928828544e-08 4.6092882854393005e-08 1.33002267141e-07 4.3759821822e-07   
99 792 2.3548449271e-06 1.5860282855 4.53723313084e-08 4.5372331308404280e-08 1.37341349356e-07 1.60807756717e-07   
100 800 1.97751702467e-06 1.56290522536 3.64773985678e-08 3.6477398567825627e-08 9.94850353833e-08 1.72032678749e-07   
101 808 1.84740444803e-06 1.54058151376 1.85464112409e-08 1.8546411240929490e-08 7.60795365382e-08 2.44906446043e-07   
102 816 1.75408483749e-06 1.53079454166 1.38266319664e-08 1.3826631966405400e-08 4.61446816795e-08 1.75297761424e-07   
103 824 1.52562716213e-06 1.51021243835 1.38266319664e-08 2.7187233829416378e-08 5.935087784e-08 1.37728784176e-07   
104 832 1.27506574838e-06 1.43195568271 1.38266319664e-08 1.5686204561250643e-08 4.6330696401e-08 1.1891042098e-07   
105 840 1.06254420796e-06 1.38661109754 3.74039665261e-09 3.7403966526118052e-09 3.09331453299e-08 5.3699819841e-08   
106 848 8.84587127614e-07 1.39464868595 3.74039665261e-09 6.1842625126105639e-09 1.75595054425e-08 2.65962371567e-08   
107 856 7.2594073375e-07 1.45749246565 3.74039665261e-09 4.7332718162287773e-09 7.26866714085e-09 1.93023948004e-08   
108 864 6.58446816522e-07 1.58932968414 1.45157452804e-09 1.4515745280439767e-09 8.72562372282e-09 2.61382074819e-08   
109 872 6.39065161919e-07 1.49727116088 1.10834005161e-09 1.1083400516119702e-09 6.69466993504e-09 1.0624863995e-08   
110 880 5.50628982131e-07 1.4233879569 1.10834005161e-09 1.5628865683273897e-09 6.16956511106e-09 9.3567421183e-09   
111 888 5.08592514313e-07 1.48396605927 9.93343273095e-10 9.9334327309462111e-10 4.63874907752e-09 8.90111701918e-09   
112 896 4.51194556612e-07 1.48144492866 4.53582464091e-10 4.5358246409083552e-10 2.03601314723e-09 4.25862476214e-09   
113 904 3.96857382692e-07 1.61497815601 4.53582464091e-10 8.4956454099171042e-10 1.32425738509e-09 3.77297976263e-09   
114 912 3.53089703408e-07 1.65035369309 2.54691667989e-10 2.5469166798863328e-10 1.45915023949e-09 5.82053850262e-09   
115 920 2.97548036645e-07 1.59750156348 6.15961305493e-11 6.1596130549309966e-11 7.3767243309e-10 2.36033725557e-09   
116 928 2.41819875437e-07 1.57636736196 6.15961305493e-11 9.3818793411497152e-11 5.19923381486e-10 7.03933276853e-10   
117 936 2.00586973851e-07 1.59109589661 2.29520328669e-11 2.2952032866883510e-11 2.46202552883e-10 5.17533617864e-10   
118 944 1.8241293875e-07 1.59187138864 2.29520328669e-11 4.4145084490247366e-11 1.57789324392e-10 3.89730034355e-10   
119 952 1.57562194611e-07 1.57395656791 2.29520328669e-11 6.5648599521190128e-11 1.11653460143e-10 2.80317040614e-10   
120 960 1.59923078466e-07 1.54235568761 2.29520328669e-11 7.1531571856245522e-11 1.55668422186e-10 5.08093584338e-10   
121 968 1.33422151807e-07 1.58480114701 1.48470778902e-11 1.4847077890247342e-11 1.02911723609e-10 3.17009370923e-10   
122 976 1.37016523566e-07 1.61095672906 1.48470778902e-11 4.6042787537416442e-11 8.88570648356e-11 1.81604357169e-10   
123 984 1.2454418309e-07 1.60635710535 1.36276474599e-11 1.3627647459898860e-11 1.47121036664e-10 1.97682534742e-10   
124 992 1.19350619558e-07 1.60791958106 1.36276474599e-11 2.4450893884376574e-11 5.64255075812e-11 1.76852886719e-10   
125 1000 1.01678406293e-07 1.61082985553 1.36276474599e-11 1.4460987693322723e-11 5.40064433944e-11 6.10391761952e-11   
126 1008 8.82731997702e-08 1.61524615084 1.36276474599e-11 1.9721781716585522e-11 3.77385386366e-11 1.08357627555e-10   
127 1016 7.31450600399e-08 1.54287483637 1.36276474599e-11 2.0627287663302609e-11 3.20148794015e-11 6.82638201887e-11   
128 1024 6.95593202237e-08 1.55866127221 1.01836795278e-11 1.0183679527845084e-11 2.97309316607e-11 4.75905483343e-11   
129 1032 6.66600320289e-08 1.54558900224 2.95245905989e-12 2.9524590598934658e-12 1.6027199899e-11 3.65704302727e-11   
130 1040 6.58029048381e-08 1.60804888947 2.95245905989e-12 1.2091628022370133e-11 2.11817016064e-11 4.2592012597e-11   
131 1048 6.50138241281e-08 1.68698002758 2.95245905989e-12 2.0958723318760751e-11 2.72858057223e-11 6.48376742918e-11   
132 1056 5.57276284435e-08 1.79079741363 2.95245905989e-12 1.5686443957225378e-11 3.31824323612e-11 8.30177210782e-11   
133 1064 4.61749407867e-08 1.74670286613 2.95245905989e-12 7.6792637484272286e-12 2.4311271603e-11 6.41823604462e-11   
134 1072 4.14683670396e-08 1.71316054048 2.95245905989e-12 5.4561607328105924e-12 1.54051221363e-11 3.41808124772e-11   
135 1080 3.86412894748e-08 1.9387398564 2.8070328622e-12 2.8070328622028487e-12 7.70637496001e-12 2.58527627853e-11   
136 1088 3.873258478e-08 1.87174815483 1.17662060076e-12 1.1766206007565514e-12 3.38911402501e-12 1.37150983466e-11   
137 1096 4.30949637676e-08 2.05310705324 1.17662060076e-12 2.3043237654479043e-12 5.33075045314e-12 1.13435864447e-11   
138 1104 4.05877161515e-08 2.04899279454 1.17662060076e-12 1.2331930496172008e-12 5.49697782642e-12 1.08160480261e-11   
139 1112 3.32731335963e-08 1.99221630681 4.29385392243e-13 4.2938539224275481e-13 3.06271573146e-12 1.04231279719e-11   
140 1120 2.84938703049e-08 1.97098953102 4.29385392243e-13 8.2090458737168117e-13 3.42612595641e-12 4.97616893446e-12   
141 1128 2.45393993246e-08 1.93263447309 4.29385392243e-13 1.3435079222636134e-12 3.60242546187e-12 5.32971802312e-12   
142 1136 2.2143742631e-08 1.92134052464 4.29385392243e-13 1.2623468280829508e-12 1.49935635413e-12 4.24800311712e-12   
143 1144 1.89333675953e-08 1.99190728636 4.29385392243e-13 5.9398079465808004e-13 1.19256531685e-12 5.08973342638e-12   
144 1152 1.75712532048e-08 1.90304423901 4.29385392243e-13 4.4879783710899265e-13 6.58371287069e-13 4.21288615101e-12   
145 1160 1.72869094611e-08 1.80049125223 3.25964606897e-13 3.2596460689734864e-13 6.68645750153e-13 7.67807336364e-13   
146 1168 1.79355672665e-08 1.70881866804 9.76467072147e-14 9.7646707214696042e-14 9.65605983571e-13 1.58983961034e-12   
147 1176 1.81122270123e-08 1.65550865082 4.90810360633e-14 4.9081036063262391e-14 6.7819987436e-13 8.14762055869e-13   
148 1184 1.67116984563e-08 1.61536387749 4.90810360633e-14 7.4654933937692520e-14 4.85560754194e-13 7.04907311566e-13   
149 1192 1.34785370514e-08 1.57923146391 4.90810360633e-14 9.3679132146025035e-14 4.67354029845e-13 8.29103977459e-13   
150 1200 1.16929181525e-08 1.54794421549 4.45678269298e-14 4.4567826929758600e-14 1.47864954504e-13 3.13715556669e-13   
151 1208 9.618822282e-09 1.50398832753 4.45678269298e-14 5.6078596824489473e-14 1.64283657003e-13 5.42042056351e-13   
152 1216 8.71820686149e-09 1.51888139243 3.4959950313e-14 3.4959950313022626e-14 1.23390806538e-13 1.75941076174e-13   
153 1224 7.4900850103e-09 1.59341837985 2.69905106514e-15 2.6990510651351498e-15 7.87338653284e-14 1.98232940158e-13   
154 1232 7.34965426526e-09 1.55267672338 2.69905106514e-15 1.9768634286610759e-14 3.25826479005e-14 6.02051176426e-14   
155 1240 6.3753475343e-09 1.59878939457 2.69905106514e-15 1.3891328682199272e-14 4.53692050843e-14 7.86259265004e-14   
156 1248 5.55078810607e-09 1.58736842477 2.69905106514e-15 1.1158303857479723e-14 6.43898433357e-14 7.92173632674e-14   
157 1256 4.75229967255e-09 1.58352802268 2.69905106514e-15 5.2388613373746708e-15 1.89295317242e-14 5.15173657341e-14   
158 1264 4.40899748176e-09 1.54137053246 2.69905106514e-15 8.9423079428711385e-15 1.86089305126e-14 4.53627349933e-14   
159 1272 4.20672991845e-09 1.60976194699 2.69905106514e-15 9.0671045677936493e-15 3.53712695596e-14 6.54105938332e-14   
160 1280 3.93770664741e-09 1.66111055273 2.21608134688e-15 2.2160813468819903e-15 8.12382213073e-15 4.58819427248e-14   
